time_to_depletion,total_nectar_collected,time_to_first_nectar,success,idle_prob,follow_prob,rep,perc_scouts,sense_range,kappa_0,alpha,beta,w_dir
,53,,False,,,3,,,5.0,,,0.0
,49,,False,,,2,,,5.0,,,0.0
,46,,False,,,4,,,5.0,,,0.0
,48,,False,,,1,,,5.0,,,0.25
,49,,False,,,0,,,5.0,,,0.25
,47,,False,,,2,,,5.0,,,0.25
,40,,False,,,4,,,5.0,,,0.25
,54,,False,,,0,,,5.0,,,0.5
,48,,False,,,1,,,1.0,,,1.0
,47,,False,,,1,,,5.0,,,0.5
,44,,False,,,3,,,5.0,,,0.25
,43,,False,,,2,,,5.0,,,0.5
,41,,False,,,4,,,5.0,,,0.5
,48,,False,,,0,,,5.0,,,0.75
,49,,False,,,3,,,5.0,,,0.5
,39,,False,,,1,,,5.0,,,0.75
,51,,False,,,3,,,5.0,,,0.75
,43,,False,,,2,,,5.0,,,0.75
,50,,False,,,0,,,5.0,,,1.0
,48,,False,,,4,,,5.0,,,0.75
,49,,False,,,1,,,5.0,,,1.0
,40,,False,,,2,,,5.0,,,1.0
,49,,False,,,3,,,5.0,,,1.0
,38,,False,,,4,,,5.0,,,1.0
,43,,False,,,0,,,10.0,,,0.0
,32,,False,,,1,,,10.0,,,0.0
,47,,False,,,3,,,10.0,,,0.0
,48,,False,,,2,,,10.0,,,0.0
,47,,False,,,0,,,10.0,,,0.25
,48,,False,,,4,,,10.0,,,0.0
,48,,False,,,1,,,10.0,,,0.25
,38,,False,,,2,,,10.0,,,0.25
,41,,False,,,4,,,10.0,,,0.25
,54,,False,,,3,,,10.0,,,0.25
,46,,False,,,0,,,10.0,,,0.5
,44,,False,,,1,,,10.0,,,0.5
,52,,False,,,3,,,10.0,,,0.5
,40,,False,,,2,,,10.0,,,0.5
,38,,False,,,4,,,10.0,,,0.5
,35,,False,,,0,,,10.0,,,0.75
,51,,False,,,2,,,10.0,,,0.75
,42,,False,,,1,,,10.0,,,0.75
,33,,False,,,3,,,10.0,,,0.75
,50,,False,,,4,,,10.0,,,0.75
,40,,False,,,1,,,10.0,,,1.0
,39,,False,,,0,,,10.0,,,1.0
,44,,False,,,2,,,10.0,,,1.0
,41,,False,,,3,,,10.0,,,1.0
,45,,False,,,0,,,20.0,,,0.0
,41,,False,,,1,,,20.0,,,0.0
,43,,False,,,2,,,20.0,,,0.0
,42,,False,,,3,,,20.0,,,0.0
,48,,False,,,4,,,10.0,,,1.0
,44,,False,,,4,,,20.0,,,0.0
,48,,False,,,0,,,20.0,,,0.25
,39,,False,,,1,,,20.0,,,0.25
,42,,False,,,2,,,20.0,,,0.25
,53,,False,,,3,,,20.0,,,0.25
,43,,False,,,4,,,20.0,,,0.25
,51,,False,,,1,,,20.0,,,0.5
,52,,False,,,0,,,20.0,,,0.5
,49,,False,,,3,,,20.0,,,0.5
,45,,False,,,2,,,20.0,,,0.5
,42,,False,,,4,,,20.0,,,0.5
,39,,False,,,0,,,20.0,,,0.75
,49,,False,,,2,,,20.0,,,0.75
,50,,False,,,1,,,20.0,,,0.75
,38,,False,,,3,,,20.0,,,0.75
,44,,False,,,4,,,20.0,,,0.75
,49,,False,,,0,,,20.0,,,1.0
,45,,False,,,1,,,20.0,,,1.0
,50,,False,,,2,,,20.0,,,1.0
,55,,False,,,3,,,20.0,,,1.0
,40,,False,,,4,,,20.0,,,1.0
,51,,False,,,0,,,50.0,,,0.0
,42,,False,,,1,,,50.0,,,0.0
,49,,False,,,2,,,50.0,,,0.0
,40,,False,,,3,,,50.0,,,0.0
,55,,False,,,0,,,50.0,,,0.25
,48,,False,,,4,,,50.0,,,0.0
,48,,False,,,1,,,50.0,,,0.25
,46,,False,,,2,,,50.0,,,0.25
,49,,False,,,3,,,50.0,,,0.25
,43,,False,,,4,,,50.0,,,0.25
,55,,False,,,0,,,50.0,,,0.5
,45,,False,,,1,,,50.0,,,0.5
,52,,False,,,3,,,50.0,,,0.5
,42,,False,,,4,,,50.0,,,0.5
,51,,False,,,2,,,50.0,,,0.5
,42,,False,,,1,,,50.0,,,0.75
,50,,False,,,0,,,50.0,,,0.75
,43,,False,,,2,,,50.0,,,0.75
,40,,False,,,3,,,50.0,,,0.75
,58,,False,,,4,,,50.0,,,0.75
,50,,False,,,0,,,50.0,,,1.0
,50,,False,,,1,,,50.0,,,1.0
,43,,False,,,2,,,50.0,,,1.0
,45,,False,,,3,,,50.0,,,1.0
,50,,False,,,4,,,50.0,,,1.0
,46,,False,,,0,,,,1.0,1.0,
,47,,False,,,1,,,,1.0,1.0,
,54,,False,,,2,,,,1.0,1.0,
,44,,False,,,3,,,,1.0,1.0,
,53,,False,,,4,,,,1.0,1.0,
,36,,False,,,0,,,,1.0,5.0,
,40,,False,,,1,,,,1.0,5.0,
,44,,False,,,2,,,,1.0,5.0,
,53,,False,,,3,,,,1.0,5.0,
,41,,False,,,4,,,,1.0,5.0,
,47,,False,,,0,,,,1.0,10.0,
,44,,False,,,1,,,,1.0,10.0,
,58,,False,,,2,,,,1.0,10.0,
,43,,False,,,3,,,,1.0,10.0,
,38,,False,,,4,,,,1.0,10.0,
,42,,False,,,0,,,,1.0,20.0,
,41,,False,,,1,,,,1.0,20.0,
,40,,False,,,2,,,,1.0,20.0,
,45,,False,,,3,,,,1.0,20.0,
,44,,False,,,4,,,,1.0,20.0,
,52,,False,,,0,,,,1.0,50.0,
,33,,False,,,1,,,,1.0,50.0,
,48,,False,,,3,,,,1.0,50.0,
,35,,False,,,2,,,,1.0,50.0,
,49,,False,,,4,,,,1.0,50.0,
,44,,False,,,0,,,,5.0,1.0,
,50,,False,,,1,,,,5.0,1.0,
,49,,False,,,2,,,,5.0,1.0,
,42,,False,,,3,,,,5.0,1.0,
,46,,False,,,4,,,,5.0,1.0,
,57,,False,,,0,,,,5.0,5.0,
,47,,False,,,1,,,,5.0,5.0,
,41,,False,,,2,,,,5.0,5.0,
,52,,False,,,3,,,,5.0,5.0,
,54,,False,,,4,,,,5.0,5.0,
,51,,False,,,0,,,,5.0,10.0,
,33,,False,,,1,,,,5.0,10.0,
,46,,False,,,2,,,,5.0,10.0,
,48,,False,,,3,,,,5.0,10.0,
,48,,False,,,4,,,,5.0,10.0,
,44,,False,,,0,,,,5.0,20.0,
,43,,False,,,1,,,,5.0,20.0,
,36,,False,,,2,,,,5.0,20.0,
,40,,False,,,3,,,,5.0,20.0,
,44,,False,,,4,,,,5.0,20.0,
,48,,False,,,0,,,,5.0,50.0,
,46,,False,,,1,,,,5.0,50.0,
,40,,False,,,2,,,,5.0,50.0,
,49,,False,,,4,,,,5.0,50.0,
,47,,False,,,3,,,,5.0,50.0,
,51,,False,,,0,,,,10.0,1.0,
,37,,False,,,1,,,,10.0,1.0,
,41,,False,,,3,,,,10.0,1.0,
,39,,False,,,2,,,,10.0,1.0,
,37,,False,,,0,,,,10.0,5.0,
,51,,False,,,4,,,,10.0,1.0,
,44,,False,,,1,,,,10.0,5.0,
,45,,False,,,2,,,,10.0,5.0,
,51,,False,,,3,,,,10.0,5.0,
,50,,False,,,4,,,,10.0,5.0,
,46,,False,,,0,,,,10.0,10.0,
,37,,False,,,1,,,,10.0,10.0,
,37,,False,,,2,,,,10.0,10.0,
,57,,False,,,3,,,,10.0,10.0,
,37,,False,,,4,,,,10.0,10.0,
,48,,False,,,0,,,,10.0,20.0,
,48,,False,,,1,,,,10.0,20.0,
,42,,False,,,2,,,,10.0,20.0,
,41,,False,,,3,,,,10.0,20.0,
,50,,False,,,4,,,,10.0,20.0,
,37,,False,,,0,,,,10.0,50.0,
,52,,False,,,1,,,,10.0,50.0,
,40,,False,,,2,,,,10.0,50.0,
,51,,False,,,3,,,,10.0,50.0,
,36,,False,,,4,,,,10.0,50.0,
,46,,False,,,0,,,,20.0,1.0,
,36,,False,,,1,,,,20.0,1.0,
,47,,False,,,2,,,,20.0,1.0,
,54,,False,,,3,,,,20.0,1.0,
,44,,False,,,4,,,,20.0,1.0,
,53,,False,,,0,,,,20.0,5.0,
,49,,False,,,1,,,,20.0,5.0,
,43,,False,,,2,,,,20.0,5.0,
,46,,False,,,3,,,,20.0,5.0,
,46,,False,,,4,,,,20.0,5.0,
,53,,False,,,0,,,,20.0,10.0,
,49,,False,,,1,,,,20.0,10.0,
,54,,False,,,2,,,,20.0,10.0,
,52,,False,,,3,,,,20.0,10.0,
,39,,False,,,4,,,,20.0,10.0,
,50,,False,,,0,,,,20.0,20.0,
,41,,False,,,1,,,,20.0,20.0,
,46,,False,,,2,,,,20.0,20.0,
,45,,False,,,3,,,,20.0,20.0,
,46,,False,,,4,,,,20.0,20.0,
,38,,False,,,0,,,,20.0,50.0,
,36,,False,,,1,,,,20.0,50.0,
,52,,False,,,2,,,,20.0,50.0,
,41,,False,,,3,,,,20.0,50.0,
,44,,False,,,4,,,,20.0,50.0,
,46,,False,,,0,,,,50.0,1.0,
,38,,False,,,1,,,,50.0,1.0,
,44,,False,,,2,,,,50.0,1.0,
,46,,False,,,3,,,,50.0,1.0,
,54,,False,,,4,,,,50.0,1.0,
,36,,False,,,0,,,,50.0,5.0,
,48,,False,,,1,,,,50.0,5.0,
,48,,False,,,2,,,,50.0,5.0,
,46,,False,,,3,,,,50.0,5.0,
,43,,False,,,4,,,,50.0,5.0,
,34,,False,,,1,,,,50.0,10.0,
,43,,False,,,2,,,,50.0,10.0,
,34,,False,,,3,,,,50.0,10.0,
,46,,False,,,0,,,,50.0,10.0,
,40,,False,,,4,,,,50.0,10.0,
,51,,False,,,1,,,,50.0,20.0,
,48,,False,,,0,,,,50.0,20.0,
,37,,False,,,2,,,,50.0,20.0,
,47,,False,,,3,,,,50.0,20.0,
,49,,False,,,4,,,,50.0,20.0,
,43,,False,,,1,,,,50.0,50.0,
,37,,False,,,0,,,,50.0,50.0,
,39,,False,,,2,,,,50.0,50.0,
,57,,False,,,4,,,,50.0,50.0,
,47,,False,,,3,,,,50.0,50.0,
,40,,False,,,0,,,,1.0,,0.0
,42,,False,,,1,,,,1.0,,0.0
,47,,False,,,2,,,,1.0,,0.0
,36,,False,,,3,,,,1.0,,0.0
,56,,False,,,4,,,,1.0,,0.0
,46,,False,,,0,,,,1.0,,0.25
,49,,False,,,1,,,,1.0,,0.25
,37,,False,,,2,,,,1.0,,0.25
,43,,False,,,3,,,,1.0,,0.25
,44,,False,,,4,,,,1.0,,0.25
,37,,False,,,0,,,,1.0,,0.5
,36,,False,,,1,,,,1.0,,0.5
,45,,False,,,2,,,,1.0,,0.5
,29,,False,,,3,,,,1.0,,0.5
,46,,False,,,4,,,,1.0,,0.5
,45,,False,,,1,,,,1.0,,0.75
,51,,False,,,0,,,,1.0,,0.75
,45,,False,,,2,,,,1.0,,0.75
,42,,False,,,3,,,,1.0,,0.75
,46,,False,,,4,,,,1.0,,0.75
,43,,False,,,1,,,,1.0,,1.0
,45,,False,,,0,,,,1.0,,1.0
,35,,False,,,2,,,,1.0,,1.0
,46,,False,,,3,,,,1.0,,1.0
,40,,False,,,0,,,,5.0,,0.0
,53,,False,,,4,,,,1.0,,1.0
,50,,False,,,1,,,,5.0,,0.0
,48,,False,,,2,,,,5.0,,0.0
,34,,False,,,3,,,,5.0,,0.0
,44,,False,,,4,,,,5.0,,0.0
,47,,False,,,0,,,,5.0,,0.25
,52,,False,,,1,,,,5.0,,0.25
,45,,False,,,2,,,,5.0,,0.25
,30,,False,,,4,,,,5.0,,0.25
,37,,False,,,3,,,,5.0,,0.25
,43,,False,,,0,,,,5.0,,0.5
,40,,False,,,1,,,,5.0,,0.5
,41,,False,,,3,,,,5.0,,0.5
,48,,False,,,2,,,,5.0,,0.5
,36,,False,,,0,,,,5.0,,0.75
,39,,False,,,4,,,,5.0,,0.5
,42,,False,,,2,,,,5.0,,0.75
,39,,False,,,3,,,,5.0,,0.75
,30,,False,,,4,,,,5.0,,0.75
,39,,False,,,1,,,,5.0,,0.75
,36,,False,,,1,,,,5.0,,1.0
,48,,False,,,0,,,,5.0,,1.0
,45,,False,,,3,,,,5.0,,1.0
,37,,False,,,0,,,,10.0,,0.0
,53,,False,,,2,,,,5.0,,1.0
,39,,False,,,4,,,,5.0,,1.0
,50,,False,,,1,,,,10.0,,0.0
,43,,False,,,3,,,,10.0,,0.0
,42,,False,,,2,,,,10.0,,0.0
,35,,False,,,0,,,,10.0,,0.25
,43,,False,,,4,,,,10.0,,0.0
,46,,False,,,1,,,,10.0,,0.25
,48,,False,,,4,,,,10.0,,0.25
,50,,False,,,3,,,,10.0,,0.25
,56,,False,,,2,,,,10.0,,0.25
,42,,False,,,0,,,,10.0,,0.5
,46,,False,,,1,,,,10.0,,0.5
,45,,False,,,2,,,,10.0,,0.5
,45,,False,,,3,,,,10.0,,0.5
,43,,False,,,4,,,,10.0,,0.5
,45,,False,,,0,,,,10.0,,0.75
,44,,False,,,1,,,,10.0,,0.75
,38,,False,,,2,,,,10.0,,0.75
,45,,False,,,3,,,,10.0,,0.75
,39,,False,,,1,,,,10.0,,1.0
,54,,False,,,4,,,,10.0,,0.75
,51,,False,,,0,,,,10.0,,1.0
,49,,False,,,2,,,,10.0,,1.0
,30,,False,,,3,,,,10.0,,1.0
,47,,False,,,0,,,,20.0,,0.0
,49,,False,,,2,,,,20.0,,0.0
,52,,False,,,1,,,,20.0,,0.0
,49,,False,,,4,,,,10.0,,1.0
,48,,False,,,3,,,,20.0,,0.0
,42,,False,,,1,,,,20.0,,0.25
,41,,False,,,4,,,,20.0,,0.0
,40,,False,,,0,,,,20.0,,0.25
,36,,False,,,2,,,,20.0,,0.25
,52,,False,,,3,,,,20.0,,0.25
,45,,False,,,4,,,,20.0,,0.25
,46,,False,,,1,,,,20.0,,0.5
,45,,False,,,0,,,,20.0,,0.5
,49,,False,,,3,,,,20.0,,0.5
,44,,False,,,2,,,,20.0,,0.5
,40,,False,,,4,,,,20.0,,0.5
,35,,False,,,0,,,,20.0,,0.75
,44,,False,,,2,,,,20.0,,0.75
,45,,False,,,3,,,,20.0,,0.75
,47,,False,,,1,,,,20.0,,0.75
,49,,False,,,4,,,,20.0,,0.75
,48,,False,,,0,,,,20.0,,1.0
,46,,False,,,2,,,,20.0,,1.0
,45,,False,,,1,,,,20.0,,1.0
,56,,False,,,3,,,,20.0,,1.0
,47,,False,,,4,,,,20.0,,1.0
,34,,False,,,1,,,,50.0,,0.0
,50,,False,,,0,,,,50.0,,0.0
,37,,False,,,2,,,,50.0,,0.0
,55,,False,,,3,,,,50.0,,0.0
,42,,False,,,4,,,,50.0,,0.0
,36,,False,,,0,,,,50.0,,0.25
,50,,False,,,1,,,,50.0,,0.25
,47,,False,,,2,,,,50.0,,0.25
,41,,False,,,3,,,,50.0,,0.25
,43,,False,,,0,,,,50.0,,0.5
,45,,False,,,2,,,,50.0,,0.5
,47,,False,,,4,,,,50.0,,0.25
,52,,False,,,1,,,,50.0,,0.5
,45,,False,,,3,,,,50.0,,0.5
,46,,False,,,4,,,,50.0,,0.5
,40,,False,,,1,,,,50.0,,0.75
,37,,False,,,0,,,,50.0,,0.75
,46,,False,,,2,,,,50.0,,0.75
,41,,False,,,3,,,,50.0,,0.75
,44,,False,,,4,,,,50.0,,0.75
,46,,False,,,0,,,,50.0,,1.0
,55,,False,,,1,,,,50.0,,1.0
,53,,False,,,2,,,,50.0,,1.0
,34,,False,,,3,,,,50.0,,1.0
,42,,False,,,4,,,,50.0,,1.0
,54,,False,,,0,,,,,1.0,0.0
,48,,False,,,1,,,,,1.0,0.0
,46,,False,,,2,,,,,1.0,0.0
,40,,False,,,3,,,,,1.0,0.0
,43,,False,,,4,,,,,1.0,0.0
,51,,False,,,0,,,,,1.0,0.25
,51,,False,,,1,,,,,1.0,0.25
,45,,False,,,2,,,,,1.0,0.25
,43,,False,,,3,,,,,1.0,0.25
,51,,False,,,4,,,,,1.0,0.25
,46,,False,,,0,,,,,1.0,0.5
,52,,False,,,1,,,,,1.0,0.5
,47,,False,,,2,,,,,1.0,0.5
,45,,False,,,3,,,,,1.0,0.5
,46,,False,,,4,,,,,1.0,0.5
,50,,False,,,0,,,,,1.0,0.75
,44,,False,,,1,,,,,1.0,0.75
,42,,False,,,2,,,,,1.0,0.75
,37,,False,,,4,,,,,1.0,0.75
,54,,False,,,3,,,,,1.0,0.75
,44,,False,,,0,,,,,1.0,1.0
,45,,False,,,2,,,,,1.0,1.0
,54,,False,,,1,,,,,1.0,1.0
,39,,False,,,3,,,,,1.0,1.0
,40,,False,,,4,,,,,1.0,1.0
,57,,False,,,0,,,,,5.0,0.0
,39,,False,,,1,,,,,5.0,0.0
,43,,False,,,2,,,,,5.0,0.0
,51,,False,,,3,,,,,5.0,0.0
,45,,False,,,4,,,,,5.0,0.0
,50,,False,,,0,,,,,5.0,0.25
,43,,False,,,1,,,,,5.0,0.25
,36,,False,,,4,,,,,5.0,0.25
,39,,False,,,2,,,,,5.0,0.25
,37,,False,,,3,,,,,5.0,0.25
,46,,False,,,0,,,,,5.0,0.5
,39,,False,,,2,,,,,5.0,0.5
,37,,False,,,1,,,,,5.0,0.5
,40,,False,,,3,,,,,5.0,0.5
,40,,False,,,4,,,,,5.0,0.5
,43,,False,,,2,,,,,5.0,0.75
,42,,False,,,1,,,,,5.0,0.75
,37,,False,,,0,,,,,5.0,0.75
,39,,False,,,3,,,,,5.0,0.75
,41,,False,,,4,,,,,5.0,0.75
,48,,False,,,0,,,,,5.0,1.0
,44,,False,,,1,,,,,5.0,1.0
,43,,False,,,3,,,,,5.0,1.0
,44,,False,,,2,,,,,5.0,1.0
,32,,False,,,4,,,,,5.0,1.0
,42,,False,,,0,,,,,10.0,0.0
,33,,False,,,1,,,,,10.0,0.0
,47,,False,,,3,,,,,10.0,0.0
,36,,False,,,2,,,,,10.0,0.0
,39,,False,,,4,,,,,10.0,0.0
,39,,False,,,0,,,,,10.0,0.25
,50,,False,,,1,,,,,10.0,0.25
,45,,False,,,3,,,,,10.0,0.25
,46,,False,,,2,,,,,10.0,0.25
,41,,False,,,4,,,,,10.0,0.25
,51,,False,,,0,,,,,10.0,0.5
,46,,False,,,1,,,,,10.0,0.5
,41,,False,,,2,,,,,10.0,0.5
,50,,False,,,3,,,,,10.0,0.5
,49,,False,,,4,,,,,10.0,0.5
,39,,False,,,0,,,,,10.0,0.75
,49,,False,,,1,,,,,10.0,0.75
,54,,False,,,2,,,,,10.0,0.75
,43,,False,,,3,,,,,10.0,0.75
,43,,False,,,4,,,,,10.0,0.75
,41,,False,,,0,,,,,10.0,1.0
,54,,False,,,2,,,,,10.0,1.0
,51,,False,,,3,,,,,10.0,1.0
,45,,False,,,1,,,,,10.0,1.0
,56,,False,,,4,,,,,10.0,1.0
,43,,False,,,0,,,,,20.0,0.0
,43,,False,,,1,,,,,20.0,0.0
,47,,False,,,2,,,,,20.0,0.0
,41,,False,,,3,,,,,20.0,0.0
,48,,False,,,4,,,,,20.0,0.0
,43,,False,,,2,,,,,20.0,0.25
,59,,False,,,1,,,,,20.0,0.25
,44,,False,,,0,,,,,20.0,0.25
,46,,False,,,3,,,,,20.0,0.25
,50,,False,,,4,,,,,20.0,0.25
,44,,False,,,1,,,,,20.0,0.5
,47,,False,,,2,,,,,20.0,0.5
,35,,False,,,3,,,,,20.0,0.5
,41,,False,,,4,,,,,20.0,0.5
,49,,False,,,0,,,,,20.0,0.5
,43,,False,,,0,,,,,20.0,0.75
,38,,False,,,3,,,,,20.0,0.75
,43,,False,,,2,,,,,20.0,0.75
,45,,False,,,1,,,,,20.0,0.75
,41,,False,,,4,,,,,20.0,0.75
,44,,False,,,1,,,,,20.0,1.0
,44,,False,,,2,,,,,20.0,1.0
,42,,False,,,0,,,,,20.0,1.0
,38,,False,,,3,,,,,20.0,1.0
,48,,False,,,4,,,,,20.0,1.0
,39,,False,,,0,,,,,50.0,0.0
,46,,False,,,2,,,,,50.0,0.0
,43,,False,,,1,,,,,50.0,0.0
,48,,False,,,3,,,,,50.0,0.0
,40,,False,,,0,,,,,50.0,0.25
,36,,False,,,4,,,,,50.0,0.0
,45,,False,,,1,,,,,50.0,0.25
,47,,False,,,2,,,,,50.0,0.25
,46,,False,,,3,,,,,50.0,0.25
,52,,False,,,4,,,,,50.0,0.25
,41,,False,,,1,,,,,50.0,0.5
,53,,False,,,0,,,,,50.0,0.5
,45,,False,,,2,,,,,50.0,0.5
,45,,False,,,4,,,,,50.0,0.5
,47,,False,,,3,,,,,50.0,0.5
,48,,False,,,0,,,,,50.0,0.75
,45,,False,,,4,,,,,50.0,0.75
,35,,False,,,1,,,,,50.0,0.75
,50,,False,,,3,,,,,50.0,0.75
,54,,False,,,0,,,,,50.0,1.0
,49,,False,,,1,,,,,50.0,1.0
,41,,False,,,4,,,,,50.0,1.0
,42,,False,,,2,,,,,50.0,1.0
,49,,False,,,2,,,,,50.0,0.75
,46,,False,,,3,,,,,50.0,1.0
